timestamp,open,high,low,close,volume
2024-11-05 13:00:00,68710.01000000,69039.27000000,13823.00000000,68821.67000000,18.56203000
2024-11-05 14:00:00,68819.51000000,70321.00000000,15488.00000000,70112.50000000,27.96561000
2024-11-05 15:00:00,70120.00000000,70339.00000000,15076.00000000,69598.05000000,22.33466000
2024-11-05 16:00:00,69598.05000000,70259.11000000,50000.00000000,70217.30000000,24.10628000
2024-11-05 17:00:00,70217.31000000,70450.18000000,14830.00000000,70020.00000000,28.76774000
2024-11-05 18:00:00,70020.00000000,70253.32000000,14373.00000000,70219.99000000,29.98900000
2024-11-05 19:00:00,70220.00000000,70264.98000000,17499.00000000,69559.48000000,25.84922000
2024-11-05 20:00:00,69591.99000000,69645.60000000,17499.00000000,69560.08000000,27.48205000
2024-11-05 21:00:00,69555.06000000,69630.08000000,68909.09000000,69085.27000000,26.89212000
2024-11-05 22:00:00,69085.27000000,69637.86000000,17499.00000000,69596.26000000,26.31889000
2024-11-05 23:00:00,69596.26000000,70279.00000000,68632.34000000,69353.26000000,29.84529000
2024-11-06 00:00:00,69353.26000000,71452.00000000,17499.00000000,71195.01000000,34.26190000
2024-11-06 01:00:00,71196.43000000,71452.00000000,17808.00000000,71148.01000000,25.89418000
2024-11-06 02:00:00,71148.01000000,73245.89000000,17910.00000000,73079.22000000,22.67221000
2024-11-06 03:00:00,73079.22000000,77063.00000000,17735.00000000,74303.97000000,25.87478000
2024-11-06 04:00:00,74305.94000000,75092.27000000,18126.00000000,74498.00000000,26.68566000
2024-11-06 05:00:00,74497.99000000,74849.99000000,73615.14000000,74747.64000000,25.15515000
2024-11-06 06:00:00,74747.64000000,75793.00000000,70983.00000000,74599.98000000,24.15636000
2024-11-06 07:00:00,74599.98000000,75109.34000000,70890.00000000,73368.35000000,20.85575000
2024-11-06 08:00:00,73366.26000000,73609.67000000,70558.00000000,73325.98000000,22.05495000
2024-11-06 09:00:00,73321.48000000,74340.00000000,72839.02000000,73800.02000000,24.57746000
2024-11-06 10:00:00,73788.70000000,74340.00000000,69825.00000000,73837.73000000,26.44586000
2024-11-06 11:00:00,73837.73000000,75032.70000000,69628.00000000,74137.33000000,27.53163000
2024-11-06 12:00:00,74137.34000000,75044.00000000,73690.90000000,74181.88000000,24.74210000
2024-11-06 13:00:00,74166.22000000,74470.24000000,68667.00000000,73982.16000000,26.35061000
2024-11-06 14:00:00,73981.44000000,74701.00000000,73332.13000000,73880.01000000,25.40628000
2024-11-06 15:00:00,73880.04000000,75130.00000000,35139.00000000,74427.06000000,25.75905000
2024-11-06 16:00:00,74439.99000000,74931.28000000,73558.98000000,74191.89000000,24.40737000
2024-11-06 17:00:00,74191.89000000,74871.58000000,74118.41000000,74467.45000000,21.59953000
2024-11-06 18:00:00,74467.45000000,75130.00000000,34999.00000000,75092.23000000,25.38576000
2024-11-06 19:00:00,75100.00000000,75560.00000000,34999.00000000,75509.09000000,28.98056000
2024-11-06 20:00:00,75519.98000000,75989.02000000,35122.00000000,75840.00000000,25.41659000
2024-11-06 21:00:00,75840.00000000,76130.43000000,34910.00000000,75824.98000000,17.62411000
2024-11-06 22:00:00,75830.50000000,76130.43000000,34451.00000000,75819.60000000,13.91681000
2024-11-06 23:00:00,75819.99000000,75993.77000000,75529.95000000,75560.31000000,9.84755000
2024-11-07 00:00:00,75560.31000000,75740.74000000,74966.76000000,75211.03000000,13.80175000
2024-11-07 01:00:00,75208.98000000,76159.00000000,34288.00000000,75333.63000000,15.72167000
2024-11-07 02:00:00,75333.64000000,76383.00000000,34186.00000000,75180.00000000,13.76260000
2024-11-07 03:00:00,75170.01000000,75560.13000000,33706.00000000,75221.73000000,11.69728000
2024-11-07 04:00:00,75221.75000000,76383.00000000,74068.06000000,74623.99000000,11.00570000
2024-11-07 05:00:00,74623.99000000,75640.79000000,74123.27000000,74744.51000000,11.91811000
2024-11-07 06:00:00,74741.99000000,74863.33000000,33421.00000000,74714.26000000,19.07422000
2024-11-07 07:00:00,74714.21000000,75040.36000000,33360.00000000,74878.78000000,14.92640000
2024-11-07 08:00:00,74878.79000000,75567.00000000,74266.10000000,75114.02000000,18.37852000
2024-11-07 09:00:00,75118.00000000,75699.00000000,33360.00000000,74930.01000000,14.09269000
2024-11-07 10:00:00,74930.01000000,75002.50000000,33075.00000000,74969.69000000,17.83040000
2024-11-07 11:00:00,74967.52000000,75038.14000000,74092.14000000,74710.01000000,16.35707000
2024-11-07 12:00:00,74710.01000000,75791.00000000,32997.00000000,75011.96000000,17.00091000
2024-11-07 13:00:00,75011.96000000,75201.94000000,35119.00000000,74700.01000000,20.11400000
2024-11-07 14:00:00,74700.01000000,75436.89000000,32997.00000000,74868.30000000,20.96023000
2024-11-07 15:00:00,74868.30000000,75998.00000000,35902.00000000,75842.88000000,22.43043000
2024-11-07 16:00:00,75835.29000000,76179.43000000,35902.00000000,75818.98000000,26.99344000
2024-11-07 17:00:00,75818.98000000,76373.41000000,75812.05000000,76323.59000000,27.03648000
2024-11-07 18:00:00,76329.98000000,76665.00000000,35902.00000000,76635.58000000,31.77363000
2024-11-07 19:00:00,76658.00000000,76658.28000000,75679.62000000,76374.32000000,35.14777000
2024-11-07 20:00:00,76396.80000000,76819.79000000,75719.99000000,76492.00000000,36.17795000
2024-11-07 21:00:00,76478.14000000,76916.00000000,75777.35000000,75876.58000000,28.26079000
2024-11-07 22:00:00,75876.50000000,75980.49000000,44961.00000000,75869.99000000,19.13510000
2024-11-07 23:00:00,75872.00000000,76243.76000000,75649.72000000,75857.54000000,24.83498000
2024-11-08 00:00:00,75857.54000000,76625.62000000,44663.00000000,76057.50000000,28.97921000
2024-11-08 01:00:00,76059.41000000,76320.00000000,75694.02000000,75960.84000000,31.99215000
2024-11-08 02:00:00,75971.98000000,76209.99000000,75408.23000000,75709.85000000,27.89919000
2024-11-08 03:00:00,75709.85000000,75901.40000000,75580.90000000,75888.91000000,17.92425000
2024-11-08 04:00:00,75890.80000000,76266.58000000,75738.70000000,75834.12000000,17.74572000
2024-11-08 05:00:00,75834.04000000,76348.00000000,45156.00000000,75975.32000000,25.16712000
2024-11-08 06:00:00,75975.32000000,76013.53000000,75073.35000000,75876.00000000,20.80752000
2024-11-08 07:00:00,75876.00000000,76304.93000000,45156.00000000,76161.95000000,22.99064000
2024-11-08 08:00:00,76158.00000000,76163.06000000,45156.00000000,75801.78000000,21.72218000
2024-11-08 09:00:00,75798.05000000,76987.00000000,75622.46000000,75622.46000000,16.09887000
2024-11-08 10:00:00,75947.71000000,77350.00000000,45156.00000000,76234.84000000,18.13592000
2024-11-08 11:00:00,76234.84000000,77328.05000000,50000.00000000,75934.47000000,16.82812000
2024-11-08 12:00:00,75934.47000000,76499.00000000,44354.00000000,76067.55000000,25.24196000
2024-11-08 13:00:00,76067.55000000,76323.54000000,44214.00000000,76269.11000000,20.41918000
2024-11-08 14:00:00,76268.14000000,76755.11000000,43889.00000000,75789.99000000,28.31005000
2024-11-08 15:00:00,75779.91000000,77350.00000000,43254.00000000,76293.65000000,29.49212000
2024-11-08 16:00:00,76291.02000000,76700.93000000,75695.33000000,76026.00000000,24.87771000
2024-11-08 17:00:00,76026.00000000,76514.98000000,43279.00000000,76386.01000000,21.55974000
2024-11-08 18:00:00,76385.95000000,77030.00000000,44364.00000000,76738.80000000,24.81003000
2024-11-08 19:00:00,76738.80000000,77326.00000000,68737.00000000,77084.54000000,31.16102000
2024-11-08 20:00:00,77084.62000000,77209.57000000,68736.00000000,76609.07000000,22.72007000
2024-11-08 21:00:00,76591.72000000,77219.00000000,68725.00000000,76487.52000000,19.73660000
2024-11-08 22:00:00,76480.72000000,77421.32000000,68725.00000000,76364.02000000,20.52308000
2024-11-08 23:00:00,76369.12000000,77421.32000000,68095.00000000,76509.86000000,16.11775000
2024-11-09 00:00:00,76509.77000000,76900.00000000,67811.00000000,76440.51000000,17.12420000
2024-11-09 01:00:00,76434.32000000,76553.04000000,67811.00000000,76308.41000000,17.91678000
2024-11-09 02:00:00,76310.00000000,76521.69000000,67187.00000000,76419.66000000,13.40763000
2024-11-09 03:00:00,76422.98000000,76652.00000000,76166.12000000,76340.79000000,9.99830000
2024-11-09 04:00:00,76340.80000000,76872.00000000,75944.79000000,76376.17000000,8.50618000
2024-11-09 05:00:00,76378.00000000,76715.88000000,68529.00000000,76560.68000000,14.29757000
2024-11-09 06:00:00,76566.55000000,77094.54000000,67187.00000000,76517.98000000,14.45692000
2024-11-09 07:00:00,76510.01000000,76712.08000000,67330.00000000,76529.07000000,13.42296000
2024-11-09 08:00:00,76529.08000000,77421.32000000,76313.50000000,76539.97000000,9.86185000
2024-11-09 09:00:00,76539.99000000,77307.40000000,66798.00000000,76554.01000000,11.51977000
2024-11-09 10:00:00,76554.02000000,76626.50000000,76187.00000000,76468.01000000,6.88554000
2024-11-09 11:00:00,76468.00000000,76821.00000000,66790.00000000,76487.11000000,9.08523000
2024-11-09 12:00:00,76487.11000000,76838.00000000,66528.00000000,76293.08000000,9.64638000
2024-11-09 13:00:00,76293.08000000,77510.57000000,65944.00000000,76426.44000000,10.90956000
2024-11-09 14:00:00,76426.39000000,77559.00000000,75483.30000000,76355.61000000,10.43802000
2024-11-09 15:00:00,76355.61000000,77133.69000000,75997.62000000,76319.91000000,8.47392000
2024-11-09 16:00:00,76319.93000000,76338.61000000,65885.00000000,76087.91000000,12.05962000
2024-11-09 17:00:00,76087.18000000,76243.12000000,75554.10000000,76243.12000000,15.34140000
2024-11-09 18:00:00,76238.76000000,76403.91000000,76131.87000000,76364.84000000,9.31139000
2024-11-09 19:00:00,76356.53000000,76680.20000000,68235.00000000,76204.92000000,15.02037000
2024-11-09 20:00:00,76204.92000000,76378.34000000,64843.00000000,76292.02000000,14.12742000
2024-11-09 21:00:00,76294.00000000,76463.39000000,75929.25000000,76451.60000000,7.83180000
2024-11-09 22:00:00,76451.57000000,76590.19000000,76271.71000000,76564.69000000,12.22979000
2024-11-09 23:00:00,76565.08000000,76900.00000000,64534.00000000,76746.57000000,19.52145000
2024-11-10 00:00:00,76755.94000000,77040.65000000,76492.03000000,76932.00000000,16.64617000
2024-11-10 01:00:00,76932.03000000,77137.03000000,76622.65000000,76690.37000000,17.21765000
2024-11-10 02:00:00,76690.05000000,77486.01000000,61744.00000000,76604.22000000,18.46952000
2024-11-10 03:00:00,77054.87000000,77425.87000000,76979.30000000,77208.14000000,16.65883000
2024-11-10 04:00:00,77205.96000000,78253.00000000,60893.00000000,78253.00000000,18.63309000
2024-11-10 05:00:00,78253.00000000,79678.42000000,78021.28000000,79472.26000000,19.47850000
2024-11-10 06:00:00,79472.26000000,79472.26000000,78627.31000000,78762.00000000,16.14669000
2024-11-10 07:00:00,78754.06000000,80403.00000000,61087.00000000,78832.37000000,22.09254000
2024-11-10 08:00:00,78832.39000000,79137.82000000,60419.00000000,79130.14000000,19.61175000
2024-11-10 09:00:00,79130.09000000,79728.00000000,59330.00000000,79321.25000000,22.44538000
2024-11-10 10:00:00,79367.99000000,79728.00000000,79156.58000000,79544.04000000,15.80798000
2024-11-10 11:00:00,79544.00000000,80741.00000000,59111.00000000,79875.45000000,21.35035000
2024-11-10 12:00:00,79873.98000000,80267.00000000,58976.00000000,79531.77000000,19.63462000
2024-11-10 13:00:00,79531.77000000,80318.00000000,58656.00000000,79722.01000000,16.91528000
2024-11-10 14:00:00,79724.07000000,80409.61000000,58656.00000000,79330.00000000,16.49761000
2024-11-10 15:00:00,79331.71000000,80409.61000000,78281.08000000,79660.04000000,12.84354000
2024-11-10 16:00:00,79661.37000000,79990.18000000,79530.37000000,79719.36000000,14.01679000
2024-11-10 17:00:00,79719.36000000,80692.02000000,79636.72000000,80407.99000000,14.53599000
2024-11-10 18:00:00,80420.01000000,80907.08000000,80340.02000000,80748.87000000,20.73536000
2024-11-10 19:00:00,80748.87000000,80841.77000000,58229.00000000,79699.27000000,16.58099000
2024-11-10 20:00:00,79692.02000000,80111.86000000,57465.00000000,79104.95000000,14.45293000
2024-11-10 21:00:00,79104.95000000,80000.89000000,78343.14000000,80000.89000000,14.63376000
2024-11-10 22:00:00,79999.04000000,81328.00000000,57099.00000000,80608.62000000,22.23494000
2024-11-10 23:00:00,80608.62000000,80711.56000000,56425.00000000,80311.00000000,24.21096000
2024-11-11 00:00:00,80383.66000000,80684.48000000,55911.00000000,80618.00000000,21.58477000
2024-11-11 01:00:00,80617.99000000,81515.44000000,55375.00000000,81515.44000000,20.11523000
2024-11-11 02:00:00,81367.25000000,81620.00000000,55375.00000000,81300.09000000,18.43130000
2024-11-11 03:00:00,81297.06000000,81760.00000000,55235.00000000,81647.77000000,20.28958000
2024-11-11 04:00:00,81651.50000000,81734.53000000,80393.94000000,81446.01000000,14.20613000
2024-11-11 05:00:00,81446.00000000,81753.44000000,80182.08000000,80626.78000000,16.27822000
2024-11-11 06:00:00,80626.78000000,81352.00000000,56366.00000000,80880.00000000,27.79630000
2024-11-11 07:00:00,80880.00000000,81352.00000000,56366.00000000,81088.48000000,23.14290000
2024-11-11 08:00:00,81088.48000000,81420.00000000,56232.00000000,81292.02000000,20.75887000
2024-11-11 09:00:00,81292.04000000,81694.56000000,56093.00000000,81694.56000000,24.07960000
2024-11-11 10:00:00,81681.60000000,82298.00000000,54888.00000000,82028.02000000,24.73375000
2024-11-11 11:00:00,82029.67000000,82499.00000000,54888.00000000,82163.50000000,20.29712000
2024-11-11 12:00:00,82163.50000000,82401.55000000,80000.00000000,82243.85000000,20.47364000
2024-11-11 13:00:00,82236.00000000,82278.81000000,56654.00000000,81760.80000000,21.06555000
2024-11-11 14:00:00,81760.79000000,82492.00000000,56267.00000000,82480.00000000,24.55225000
2024-11-11 15:00:00,82370.67000000,83986.45000000,82355.38000000,83822.02000000,22.91716000
2024-11-11 16:00:00,83824.01000000,84847.00000000,55072.00000000,84044.02000000,21.69694000
2024-11-11 17:00:00,84044.02000000,84862.41000000,83968.79000000,84662.22000000,17.05345000
2024-11-11 18:00:00,84746.88000000,85568.00000000,54916.00000000,85568.00000000,19.77019000
2024-11-11 19:00:00,85464.94000000,86473.72000000,54834.00000000,86114.01000000,22.40089000
2024-11-11 20:00:00,86108.63000000,87321.88000000,86103.07000000,87100.00000000,21.71287000
2024-11-11 21:00:00,87100.00000000,88347.73000000,86697.98000000,87759.99000000,18.02032000
2024-11-11 22:00:00,87768.00000000,88093.60000000,86428.12000000,87416.86000000,20.56088000
2024-11-11 23:00:00,87420.62000000,89567.13000000,87420.62000000,88840.01000000,14.74295000
2024-11-12 00:00:00,88836.01000000,88854.94000000,85790.00000000,88752.00000000,16.52153000
2024-11-12 01:00:00,88756.00000000,89504.13000000,85725.00000000,88487.99000000,19.01934000
2024-11-12 02:00:00,88487.99000000,88847.01000000,85631.00000000,87367.87000000,19.37865000
2024-11-12 03:00:00,87367.87000000,88144.04000000,85521.00000000,88083.33000000,17.89090000
2024-11-12 04:00:00,88083.33000000,89583.00000000,85210.00000000,88502.62000000,24.40389000
2024-11-12 05:00:00,88502.63000000,89583.00000000,85049.00000000,88376.04000000,18.70966000
2024-11-12 06:00:00,88378.46000000,89781.57000000,88050.36000000,89703.23000000,21.03883000
2024-11-12 07:00:00,89703.98000000,89788.00000000,89096.01000000,89284.06000000,22.69217000
2024-11-12 08:00:00,89284.06000000,89504.14000000,88205.70000000,89065.90000000,18.34410000
2024-11-12 09:00:00,89065.90000000,89307.80000000,85049.00000000,87709.94000000,15.27622000
2024-11-12 10:00:00,87709.94000000,87981.65000000,85025.00000000,87042.52000000,13.63448000
2024-11-12 11:00:00,87042.52000000,88285.15000000,85025.00000000,87153.47000000,17.50848000
2024-11-12 12:00:00,87153.46000000,90409.00000000,84406.00000000,86410.27000000,31.51509000
2024-11-12 13:00:00,86410.27000000,93808.00000000,82481.00000000,85896.53000000,29.83469000
2024-11-12 14:00:00,85896.53000000,120000.00000000,68638.00000000,86634.00000000,37.20731000
2024-11-12 15:00:00,86634.00000000,87467.00000000,85416.84000000,86545.00000000,25.10094000
2024-11-12 16:00:00,86545.00000000,87530.00000000,68638.00000000,87398.52000000,17.30313000
2024-11-12 17:00:00,87398.68000000,87931.49000000,67349.00000000,87537.01000000,29.55021000
2024-11-12 18:00:00,87515.99000000,88714.53000000,67349.00000000,88580.00000000,32.48362000
2024-11-12 19:00:00,88580.01000000,89702.00000000,65320.00000000,88829.50000000,28.33690000
2024-11-12 20:00:00,88829.98000000,89749.96000000,65556.00000000,89650.46000000,17.94674000
2024-11-12 21:00:00,89765.09000000,89801.00000000,64313.00000000,88471.14000000,19.46968000
2024-11-12 22:00:00,88471.14000000,88557.30000000,64228.00000000,88490.22000000,17.31990000
2024-11-12 23:00:00,88490.22000000,88557.30000000,87429.99000000,88138.25000000,17.47814000
2024-11-13 00:00:00,88138.00000000,88691.03000000,64006.00000000,88223.99000000,15.73397000
2024-11-13 01:00:00,88227.84000000,88398.57000000,64006.00000000,88232.00000000,12.96104000
2024-11-13 02:00:00,88232.01000000,88394.84000000,63874.00000000,87701.64000000,18.01134000
2024-11-13 03:00:00,87701.64000000,88152.75000000,87123.98000000,87143.37000000,12.73565000
2024-11-13 04:00:00,87143.37000000,88555.74000000,63726.00000000,87084.02000000,17.30024000
2024-11-13 05:00:00,87084.02000000,87420.80000000,86287.94000000,86591.98000000,18.01286000
2024-11-13 06:00:00,86591.98000000,87076.00000000,62914.00000000,86530.12000000,18.38645000
2024-11-13 07:00:00,86530.12000000,87837.00000000,62521.00000000,87497.78000000,23.70297000
2024-11-13 08:00:00,87375.55000000,87837.00000000,62521.00000000,87247.42000000,20.38079000
2024-11-13 09:00:00,87247.42000000,87677.72000000,62312.00000000,87391.69000000,21.33113000
2024-11-13 10:00:00,87391.69000000,87477.72000000,62312.00000000,87341.10000000,19.37913000
2024-11-13 11:00:00,87344.49000000,88459.71000000,87318.73000000,87790.27000000,23.43647000
2024-11-13 12:00:00,87790.26000000,88591.00000000,86820.00000000,87773.92000000,25.10894000
2024-11-13 13:00:00,87774.93000000,89801.00000000,78535.00000000,89204.02000000,18.71459000
2024-11-13 14:00:00,89204.02000000,91576.13000000,62280.00000000,91523.99000000,20.86146000
2024-11-13 15:00:00,91534.10000000,92539.83000000,63354.00000000,92539.83000000,18.59614000
2024-11-13 16:00:00,92512.20000000,93649.00000000,90478.08000000,92311.23000000,17.37429000
2024-11-13 17:00:00,92303.27000000,92763.85000000,90478.08000000,92079.11000000,21.52192000
2024-11-13 18:00:00,92079.11000000,93649.00000000,90478.08000000,92951.98000000,20.65504000
2024-11-13 19:00:00,92948.01000000,93675.00000000,62114.00000000,90432.52000000,27.91905000
2024-11-13 20:00:00,90431.99000000,91043.49000000,89173.30000000,89791.24000000,22.23117000
2024-11-13 21:00:00,89797.23000000,89904.54000000,60646.00000000,88926.90000000,22.07741000
2024-11-13 22:00:00,88926.91000000,89844.01000000,60418.00000000,89709.95000000,21.68479000
2024-11-13 23:00:00,89709.95000000,90601.18000000,60341.00000000,90321.81000000,23.39699000
2024-11-14 00:00:00,90321.81000000,90502.58000000,89687.32000000,89932.11000000,17.12488000
2024-11-14 01:00:00,89932.11000000,90561.60000000,89492.74000000,90126.44000000,20.20480000
2024-11-14 02:00:00,90126.44000000,90571.61000000,89686.07000000,89910.19000000,14.78412000
2024-11-14 03:00:00,89744.00000000,90183.96000000,89737.83000000,89997.45000000,16.66914000
2024-11-14 04:00:00,89999.95000000,90145.37000000,87015.67000000,90041.30000000,17.68962000
2024-11-14 05:00:00,90041.30000000,90188.71000000,59249.00000000,89827.99000000,23.81642000
2024-11-14 06:00:00,89836.06000000,90733.00000000,58986.00000000,89777.29000000,18.63768000
2024-11-14 07:00:00,89772.75000000,105650.77000000,62699.00000000,90720.35000000,21.69283000
2024-11-14 08:00:00,90720.35000000,91367.00000000,90464.07000000,90658.90000000,18.93876000
2024-11-14 09:00:00,90922.61000000,91458.00000000,89730.64000000,90866.20000000,21.85640000
2024-11-14 10:00:00,90866.20000000,91458.00000000,90192.96000000,91075.99000000,17.28961000
2024-11-14 11:00:00,91104.67000000,91611.00000000,90185.04000000,91545.44000000,14.98312000
2024-11-14 12:00:00,91516.06000000,91611.00000000,91049.42000000,91181.82000000,20.98560000
2024-11-14 13:00:00,91181.82000000,92196.00000000,90632.00000000,90740.00000000,22.02759000
2024-11-14 14:00:00,90740.00000000,91792.00000000,89068.00000000,89122.43000000,20.54551000
2024-11-14 15:00:00,89122.43000000,89360.99000000,88076.00000000,88106.00000000,24.65529000
2024-11-14 16:00:00,88076.00000000,90924.00000000,87303.00000000,89087.11000000,29.95417000
2024-11-14 17:00:00,89087.12000000,91358.00000000,87123.00000000,89226.60000000,43.90585000
2024-11-14 18:00:00,89226.60000000,91358.00000000,86821.00000000,89085.59000000,35.02668000
2024-11-14 19:00:00,89090.91000000,91903.00000000,86752.00000000,89463.97000000,44.20956000
2024-11-14 20:00:00,89465.58000000,89469.94000000,87804.02000000,87804.02000000,20.52487000
2024-11-14 21:00:00,87804.02000000,88348.27000000,86380.00000000,88227.22000000,21.35068000
2024-11-14 22:00:00,88227.18000000,88252.54000000,86151.42000000,87724.01000000,17.30377000
